"formula","EMSL_class","Class","Class_detailed","AImod","NOSC","HC","OC","DBE_AI","DBE","DBE_C"
"C42H68O9","[M-H]-","aliphatic","aliphatic",0.12,-1.1905,1.62,0.21,0,9,0
"C40H72O8","[M+Cl]-","aliphatic","aliphatic",0.0278,-1.4,1.8,0.2,-3,5,-0.075
"C39H72O11","[M-H]-","aliphatic","aliphatic",-0.0448,-1.2821,1.85,0.28,-7,4,-0.1795
"C43H72O8","[M-H]-","aliphatic","aliphatic",0.1026,-1.3023,1.67,0.19,0,8,0
"C44H76O7","[M-H]-","aliphatic","aliphatic",0.0864,-1.4091,1.73,0.16,0,7,0
"C42H80O6","[M+Cl]-","aliphatic","aliphatic",0,-1.619,1.9,0.14,-3,3,-0.0714
"C45H80O6","[M-H]-","aliphatic","aliphatic",0.0714,-1.5111,1.78,0.13,0,6,0
"C42H84O8","[M-H]-","aliphatic","lipid",-0.0789,-1.619,2,0.19,-7,1,-0.1667
"C46H84O5","[M-H]-","aliphatic","aliphatic",0.0575,-1.6087,1.83,0.11,0,5,0
"C47H88O4","[M-H]-","aliphatic","aliphatic",0.0444,-1.7021,1.87,0.09,0,4,0
"C39H71O8N1","[M+Cl]-","aliphatic","aliphatic+N",0,-1.3333,1.82,0.21,-4,5,-0.1026
"C40H75O7N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0141,-1.45,1.88,0.17,-4,4,-0.1
"C41H79O6N1","[M+Cl]-","aliphatic","aliphatic+N",-0.027,-1.561,1.93,0.15,-4,3,-0.0976
"C42H83O5N1","[M+Cl]-","aliphatic","aliphatic+N",-0.039,-1.6667,1.98,0.12,-4,2,-0.0952
"C43H87O4N1","[M+Cl]-","aliphatic","lipid",-0.05,-1.7674,2.02,0.09,-4,1,-0.093
"C41H66O10","[M-H]-","aliphatic","aliphatic",0.1111,-1.122,1.61,0.24,-1,9,-0.0244
"C39H70O9","[M+Cl]-","aliphatic","aliphatic",0.0145,-1.3333,1.79,0.23,-4,5,-0.1026
"C43H70O6","[M+Cl]-","aliphatic","aliphatic",0.15,-1.3488,1.63,0.14,3,9,0.0698
"C42H70O9","[M-H]-","aliphatic","aliphatic",0.0933,-1.2381,1.67,0.21,-1,8,-0.0238
"C40H74O8","[M+Cl]-","aliphatic","aliphatic",0,-1.45,1.85,0.2,-4,4,-0.1
"C43H74O8","[M-H]-","aliphatic","aliphatic",0.0769,-1.3488,1.72,0.19,-1,7,-0.0233
"C41H78O7","[M+Cl]-","aliphatic","aliphatic",-0.0133,-1.561,1.9,0.17,-4,3,-0.0976
"C44H78O7","[M-H]-","aliphatic","aliphatic",0.0617,-1.4545,1.77,0.16,-1,6,-0.0227
"C46H86O5","[M-H]-","aliphatic","aliphatic",0.0345,-1.6522,1.87,0.11,-1,4,-0.0217
"C39H73O8N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0294,-1.3846,1.87,0.21,-5,4,-0.1282
"C40H77O7N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0423,-1.5,1.93,0.17,-5,3,-0.125
"C41H81O6N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0541,-1.6098,1.98,0.15,-5,2,-0.122
"C42H85O5N1","[M+Cl]-","aliphatic","lipid",-0.0649,-1.7143,2.02,0.12,-5,1,-0.119
"C41H64O8","[M+Cl]-","aliphatic","aliphatic",0.1622,-1.1707,1.56,0.2,2,10,0.0488
"C39H72O9","[M+Cl]-","aliphatic","aliphatic",-0.0145,-1.3846,1.85,0.23,-5,4,-0.1282
"C43H72O6","[M+Cl]-","aliphatic","aliphatic",0.125,-1.3953,1.67,0.14,2,8,0.0465
"C42H72O9","[M-H]-","aliphatic","aliphatic",0.0667,-1.2857,1.71,0.21,-2,7,-0.0476
"C40H76O8","[M+Cl]-","aliphatic","aliphatic",-0.0278,-1.5,1.9,0.2,-5,3,-0.125
"C43H76O8","[M-H]-","aliphatic","aliphatic",0.0513,-1.3953,1.77,0.19,-2,6,-0.0465
"C41H80O7","[M+Cl]-","aliphatic","aliphatic",-0.04,-1.6098,1.95,0.17,-5,2,-0.122
"C44H80O7","[M-H]-","aliphatic","aliphatic",0.037,-1.5,1.82,0.16,-2,5,-0.0455
"C46H88O5","[M-H]-","aliphatic","aliphatic",0.0115,-1.6957,1.91,0.11,-2,3,-0.0435
"C47H92O4","[M-H]-","aliphatic","aliphatic",0,-1.7872,1.96,0.09,-2,2,-0.0426
"C39H75O8N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0588,-1.4359,1.92,0.21,-6,3,-0.1538
"C40H79O7N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0704,-1.55,1.98,0.17,-6,2,-0.15
"C43H79O7N1","[M-H]-","aliphatic","aliphatic+N",0.013,-1.4419,1.84,0.16,-3,5,-0.0698
"C41H83O6N1","[M+Cl]-","aliphatic","lipid",-0.0811,-1.6585,2.02,0.15,-6,1,-0.1463
"C45H87O5N1","[M-H]-","aliphatic","aliphatic+N",-0.012,-1.6444,1.93,0.11,-3,3,-0.0667
"C40H66O11","[M-H]-","aliphatic","aliphatic",0.0725,-1.1,1.65,0.28,-3,8,-0.075
"C38H74O10S1","[M-H]-","aliphatic","aliphatic",-0.125,-1.3684,1.95,0.26,-9,2,-0.2368
"C39H74O9","[M+Cl]-","aliphatic","aliphatic",-0.0435,-1.4359,1.9,0.23,-6,3,-0.1538
"C42H75O7P1","[M-H]-","aliphatic","aliphatic",0.04,-1.4524,1.79,0.17,-2,6,-0.0476
"C42H74O9","[M-H]-","aliphatic","aliphatic",0.04,-1.3333,1.76,0.21,-3,6,-0.0714
"C40H78O8","[M+Cl]-","aliphatic","aliphatic",-0.0556,-1.55,1.95,0.2,-6,2,-0.15
"C43H78O8","[M-H]-","aliphatic","aliphatic",0.0256,-1.4419,1.81,0.19,-3,5,-0.0698
"C44H82O7","[M-H]-","aliphatic","aliphatic",0.0123,-1.5455,1.86,0.16,-3,4,-0.0682
"C45H86O6","[M-H]-","aliphatic","aliphatic",0,-1.6444,1.91,0.13,-3,3,-0.0667
"C46H90O5","[M-H]-","aliphatic","aliphatic",-0.0115,-1.7391,1.96,0.11,-3,2,-0.0652
"C47H94O4","[M-H]-","aliphatic","lipid",-0.0222,-1.8298,2,0.09,-3,1,-0.0638
"C40H81O7N1","[M+Cl]-","aliphatic","lipid",-0.0986,-1.6,2.02,0.17,-7,1,-0.175
"C43H81O7N1","[M-H]-","aliphatic","aliphatic+N",-0.013,-1.4884,1.88,0.16,-4,4,-0.093
"C44H85O6N1","[M-H]-","aliphatic","aliphatic+N",-0.025,-1.5909,1.93,0.14,-4,3,-0.0909
"C45H89O5N1","[M-H]-","aliphatic","aliphatic+N",-0.0361,-1.6889,1.98,0.11,-4,2,-0.0889
"C42H60O10","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2162,-0.9524,1.43,0.24,3,13,0.0714
"C44H68O8","[M-H]-","aliphatic","aliphatic",0.175,-1.1818,1.55,0.18,3,11,0.0682
"C41H72O10","[M-H]-","aliphatic","aliphatic",0.0278,-1.2683,1.76,0.24,-4,6,-0.0976
"C45H72O7","[M-H]-","aliphatic","aliphatic",0.1566,-1.2889,1.6,0.16,3,10,0.0667
"C42H76O9","[M-H]-","aliphatic","aliphatic",0.0133,-1.381,1.81,0.21,-4,5,-0.0952
"C43H80O8","[M-H]-","aliphatic","aliphatic",0,-1.4884,1.86,0.19,-4,4,-0.093
"C45H84O4","[M+Cl]-","aliphatic","aliphatic",0.0465,-1.6889,1.87,0.09,0,4,0
"C44H84O7","[M-H]-","aliphatic","aliphatic",-0.0123,-1.5909,1.91,0.16,-4,3,-0.0909
"C45H88O6","[M-H]-","aliphatic","aliphatic",-0.0238,-1.6889,1.96,0.13,-4,2,-0.0889
"C46H92O5","[M-H]-","aliphatic","lipid",-0.0345,-1.7826,2,0.11,-4,1,-0.087
"C39H67O11N1","[M-H]-","aliphatic","aliphatic+N",0.0154,-1.0769,1.72,0.28,-5,7,-0.1282
"C42H79O8N1","[M-H]-","aliphatic","aliphatic+N",-0.027,-1.4286,1.88,0.19,-5,4,-0.119
"C44H87O6N1","[M-H]-","aliphatic","aliphatic+N",-0.05,-1.6364,1.98,0.14,-5,2,-0.1136
"C31H62O16","[M+Cl]-","aliphatic","lipid",-0.3043,-0.9677,2,0.52,-15,1,-0.4839
"C43H62O7","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2405,-1.1163,1.44,0.16,6,13,0.1395
"C42H62O10","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1892,-1,1.48,0.24,2,12,0.0476
"C43H66O9","[M-H]-","aliphatic","aliphatic",0.1688,-1.1163,1.53,0.21,2,11,0.0465
"C41H70O8","[M+Cl]-","aliphatic","aliphatic",0.0811,-1.3171,1.71,0.2,-1,7,-0.0244
"C44H70O8","[M-H]-","aliphatic","aliphatic",0.15,-1.2273,1.59,0.18,2,10,0.0455
"C41H74O10","[M-H]-","aliphatic","aliphatic",0,-1.3171,1.8,0.24,-5,5,-0.122
"C45H74O7","[M-H]-","aliphatic","aliphatic",0.1325,-1.3333,1.64,0.16,2,9,0.0444
"C42H78O9","[M-H]-","aliphatic","aliphatic",-0.0133,-1.4286,1.86,0.21,-5,4,-0.119
"C46H78O6","[M-H]-","aliphatic","aliphatic",0.1163,-1.4348,1.7,0.13,2,8,0.0435
"C43H82O8","[M-H]-","aliphatic","aliphatic",-0.0256,-1.5349,1.91,0.19,-5,3,-0.1163
"C47H82O5","[M-H]-","aliphatic","aliphatic",0.1011,-1.5319,1.74,0.11,2,7,0.0426
"C44H86O7","[M-H]-","aliphatic","aliphatic",-0.037,-1.6364,1.95,0.16,-5,2,-0.1136
"C45H90O6","[M-H]-","aliphatic","lipid",-0.0476,-1.7333,2,0.13,-5,1,-0.1111
"C41H77O9N1","[M-H]-","aliphatic","aliphatic+N",-0.0423,-1.3659,1.88,0.22,-6,4,-0.1463
"C43H81O5N1","[M+Cl]-","aliphatic","aliphatic+N",0.0127,-1.5814,1.88,0.12,-2,4,-0.0465
"C42H81O8N1","[M-H]-","aliphatic","aliphatic+N",-0.0541,-1.4762,1.93,0.19,-6,3,-0.1429
"C44H85O4N1","[M+Cl]-","aliphatic","aliphatic+N",0,-1.6818,1.93,0.09,-2,3,-0.0455
"C43H85O7N1","[M-H]-","aliphatic","aliphatic+N",-0.0649,-1.5814,1.98,0.16,-6,2,-0.1395
"C43H64O7","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2152,-1.1628,1.49,0.16,5,12,0.1163
"C42H64O10","[M-H]-","aliphatic","aliphatic",0.1622,-1.0476,1.52,0.24,1,11,0.0238
"C43H68O9","[M-H]-","aliphatic","aliphatic",0.1429,-1.1628,1.58,0.21,1,10,0.0233
"C40H72O11","[M-H]-","aliphatic","aliphatic",-0.0145,-1.25,1.8,0.28,-6,5,-0.15
"C41H76O10","[M-H]-","aliphatic","aliphatic",-0.0278,-1.3659,1.85,0.24,-6,4,-0.1463
"C45H76O7","[M-H]-","aliphatic","aliphatic",0.1084,-1.3778,1.69,0.16,1,8,0.0222
"C42H80O9","[M-H]-","aliphatic","aliphatic",-0.04,-1.4762,1.9,0.21,-6,3,-0.1429
"C46H80O6","[M-H]-","aliphatic","aliphatic",0.093,-1.4783,1.74,0.13,1,7,0.0217
"C43H84O8","[M-H]-","aliphatic","aliphatic",-0.0513,-1.5814,1.95,0.19,-6,2,-0.1395
"C47H84O5","[M-H]-","aliphatic","aliphatic",0.0787,-1.5745,1.79,0.11,1,6,0.0213
"C44H88O7","[M-H]-","aliphatic","lipid",-0.0617,-1.6818,2,0.16,-6,1,-0.1364
"C39H72O9N1P1","[M-H]-","aliphatic","aliphatic+N",-0.0462,-1.3077,1.85,0.23,-6,5,-0.1538
"C42H79O6N1","[M+Cl]-","aliphatic","aliphatic+N",0,-1.5238,1.88,0.14,-3,4,-0.0714
"C41H79O9N1","[M-H]-","aliphatic","aliphatic+N",-0.0704,-1.4146,1.93,0.22,-7,3,-0.1707
"C43H83O5N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0127,-1.6279,1.93,0.12,-3,3,-0.0698
"C44H87O4N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0244,-1.7273,1.98,0.09,-3,2,-0.0682
"C43H87O7N1","[M-H]-","aliphatic","lipid",-0.0909,-1.6279,2.02,0.16,-7,1,-0.1628
"C41H62O11","[M-H]-","aliphatic","aliphatic",0.1549,-0.9756,1.51,0.27,0,11,0
"C42H66O10","[M-H]-","aliphatic","aliphatic",0.1351,-1.0952,1.57,0.24,0,10,0
"C43H70O9","[M-H]-","aliphatic","aliphatic",0.1169,-1.2093,1.63,0.21,0,9,0
"C40H74O11","[M-H]-","aliphatic","aliphatic",-0.0435,-1.3,1.85,0.28,-7,4,-0.175
"C44H74O8","[M-H]-","aliphatic","aliphatic",0.1,-1.3182,1.68,0.18,0,8,0
"C42H78O7","[M+Cl]-","aliphatic","aliphatic",0.013,-1.5238,1.86,0.17,-3,4,-0.0714
"C46H78O4","[M+Cl]-","aliphatic","aliphatic",0.1364,-1.5217,1.7,0.09,4,8,0.087
"C45H78O7","[M-H]-","aliphatic","aliphatic",0.0843,-1.4222,1.73,0.16,0,7,0
"C46H82O6","[M-H]-","aliphatic","aliphatic",0.0698,-1.5217,1.78,0.13,0,6,0
"C44H86O5","[M+Cl]-","aliphatic","aliphatic",-0.012,-1.7273,1.95,0.11,-3,2,-0.0682
"C47H86O5","[M-H]-","aliphatic","aliphatic",0.0562,-1.617,1.83,0.11,0,5,0
"C48H90O4","[M-H]-","aliphatic","aliphatic",0.0435,-1.7083,1.88,0.08,0,4,0
"C40H73O8N1","[M+Cl]-","aliphatic","aliphatic+N",0,-1.35,1.82,0.2,-4,5,-0.1
"C41H77O7N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0137,-1.4634,1.88,0.17,-4,4,-0.0976
"C42H81O6N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0263,-1.5714,1.93,0.14,-4,3,-0.0952
"C43H85O5N1","[M+Cl]-","aliphatic","aliphatic+N",-0.038,-1.6744,1.98,0.12,-4,2,-0.093
"C44H89O4N1","[M+Cl]-","aliphatic","lipid",-0.0488,-1.7727,2.02,0.09,-4,1,-0.0909
"C42H68O10","[M-H]-","aliphatic","aliphatic",0.1081,-1.1429,1.62,0.24,-1,9,-0.0238
"C40H72O9","[M+Cl]-","aliphatic","aliphatic",0.0141,-1.35,1.8,0.22,-4,5,-0.1
"C44H72O6","[M+Cl]-","aliphatic","aliphatic",0.1463,-1.3636,1.64,0.14,3,9,0.0682
"C43H72O9","[M-H]-","aliphatic","aliphatic",0.0909,-1.2558,1.67,0.21,-1,8,-0.0233
"C41H76O8","[M+Cl]-","aliphatic","aliphatic",0,-1.4634,1.85,0.2,-4,4,-0.0976
"C45H76O5","[M+Cl]-","aliphatic","aliphatic",0.1294,-1.4667,1.69,0.11,3,8,0.0667
"C44H76O8","[M-H]-","aliphatic","aliphatic",0.075,-1.3636,1.73,0.18,-1,7,-0.0227
"C42H80O7","[M+Cl]-","aliphatic","aliphatic",-0.013,-1.5714,1.9,0.17,-4,3,-0.0952
"C45H80O7","[M-H]-","aliphatic","aliphatic",0.0602,-1.4667,1.78,0.16,-1,6,-0.0222
"C47H88O5","[M-H]-","aliphatic","aliphatic",0.0337,-1.6596,1.87,0.11,-1,4,-0.0213
"C39H71O9N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0149,-1.2821,1.82,0.23,-5,5,-0.1282
"C40H75O8N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0286,-1.4,1.88,0.2,-5,4,-0.125
"C41H79O7N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0411,-1.5122,1.93,0.17,-5,3,-0.122
"C42H83O6N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0526,-1.619,1.98,0.14,-5,2,-0.119
"C43H87O5N1","[M+Cl]-","aliphatic","lipid",-0.0633,-1.7209,2.02,0.12,-5,1,-0.1163
"C41H66O11","[M-H]-","aliphatic","aliphatic",0.0986,-1.0732,1.61,0.27,-2,9,-0.0488
"C40H74O9","[M+Cl]-","aliphatic","aliphatic",-0.0141,-1.4,1.85,0.22,-5,4,-0.125
"C44H74O6","[M+Cl]-","aliphatic","aliphatic",0.122,-1.4091,1.68,0.14,2,8,0.0455
"C43H74O9","[M-H]-","aliphatic","aliphatic",0.0649,-1.3023,1.72,0.21,-2,7,-0.0465
"C41H78O8","[M+Cl]-","aliphatic","aliphatic",-0.027,-1.5122,1.9,0.2,-5,3,-0.122
"C44H78O8","[M-H]-","aliphatic","aliphatic",0.05,-1.4091,1.77,0.18,-2,6,-0.0455
"C46H86O6","[M-H]-","aliphatic","aliphatic",0.0233,-1.6087,1.87,0.13,-2,4,-0.0435
"C47H90O5","[M-H]-","aliphatic","aliphatic",0.0112,-1.7021,1.91,0.11,-2,3,-0.0426
"C48H94O4","[M-H]-","aliphatic","aliphatic",0,-1.7917,1.96,0.08,-2,2,-0.0417
"C39H73O9N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0448,-1.3333,1.87,0.23,-6,4,-0.1538
"C40H77O8N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0571,-1.45,1.93,0.2,-6,3,-0.15
"C41H81O7N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0685,-1.561,1.98,0.17,-6,2,-0.1463
"C42H85O6N1","[M+Cl]-","aliphatic","lipid",-0.0789,-1.6667,2.02,0.14,-6,1,-0.1429
"C46H89O5N1","[M-H]-","aliphatic","aliphatic+N",-0.0118,-1.6522,1.93,0.11,-3,3,-0.0652
"C44H64O9","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2152,-1.0455,1.45,0.2,4,13,0.0909
"C40H76O9","[M+Cl]-","aliphatic","aliphatic",-0.0423,-1.45,1.9,0.22,-6,3,-0.15
"C43H76O9","[M-H]-","aliphatic","aliphatic",0.039,-1.3488,1.77,0.21,-3,6,-0.0698
"C44H80O8","[M-H]-","aliphatic","aliphatic",0.025,-1.4545,1.82,0.18,-3,5,-0.0682
"C45H84O7","[M-H]-","aliphatic","aliphatic",0.012,-1.5556,1.87,0.16,-3,4,-0.0667
"C46H88O6","[M-H]-","aliphatic","aliphatic",0,-1.6522,1.91,0.13,-3,3,-0.0652
"C47H92O5","[M-H]-","aliphatic","aliphatic",-0.0112,-1.7447,1.96,0.11,-3,2,-0.0638
"C48H96O4","[M-H]-","aliphatic","lipid",-0.0217,-1.8333,2,0.08,-3,1,-0.0625
"C40H79O8N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0857,-1.5,1.98,0.2,-7,2,-0.175
"C43H79O8N1","[M-H]-","aliphatic","aliphatic+N",0,-1.3953,1.84,0.19,-4,5,-0.093
"C41H83O7N1","[M+Cl]-","aliphatic","lipid",-0.0959,-1.6098,2.02,0.17,-7,1,-0.1707
"C48H83O4N1","[M-H]-","aliphatic","aliphatic+N",0.1111,-1.5,1.73,0.08,3,8,0.0625
"C45H87O6N1","[M-H]-","aliphatic","aliphatic+N",-0.0244,-1.6,1.93,0.13,-4,3,-0.0889
"C46H91O5N1","[M-H]-","aliphatic","aliphatic+N",-0.0353,-1.6957,1.98,0.11,-4,2,-0.087
"C43H62O10","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2105,-0.9767,1.44,0.23,3,13,0.0698
"C44H66O9","[M-H]-","aliphatic","aliphatic",0.1899,-1.0909,1.5,0.2,3,12,0.0682
"C41H70O11","[M-H]-","aliphatic","aliphatic",0.0423,-1.1707,1.71,0.27,-4,7,-0.0976
"C42H74O10","[M-H]-","aliphatic","aliphatic",0.027,-1.2857,1.76,0.24,-4,6,-0.0952
"C43H78O9","[M-H]-","aliphatic","aliphatic",0.013,-1.3953,1.81,0.21,-4,5,-0.093
"C45H82O5","[M+Cl]-","aliphatic","aliphatic",0.0588,-1.6,1.82,0.11,0,5,0
"C44H82O8","[M-H]-","aliphatic","aliphatic",0,-1.5,1.86,0.18,-4,4,-0.0909
"C45H86O7","[M-H]-","aliphatic","aliphatic",-0.012,-1.6,1.91,0.16,-4,3,-0.0889
"C46H90O6","[M-H]-","aliphatic","aliphatic",-0.0233,-1.6957,1.96,0.13,-4,2,-0.087
"C47H94O5","[M-H]-","aliphatic","lipid",-0.0337,-1.7872,2,0.11,-4,1,-0.0851
"C44H85O7N1","[M-H]-","aliphatic","aliphatic+N",-0.038,-1.5455,1.93,0.16,-5,3,-0.1136
"C45H89O6N1","[M-H]-","aliphatic","aliphatic+N",-0.0488,-1.6444,1.98,0.13,-5,2,-0.1111
"C32H64O16","[M+Cl]-","aliphatic","lipid",-0.2917,-1,2,0.5,-15,1,-0.4688
"C42H60O11","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2055,-0.9048,1.43,0.26,2,13,0.0476
"C43H64O10","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1842,-1.0233,1.49,0.23,2,12,0.0465
"C44H68O9","[M-H]-","aliphatic","aliphatic",0.1646,-1.1364,1.55,0.2,2,11,0.0455
"C41H72O11","[M-H]-","aliphatic","aliphatic",0.0141,-1.2195,1.76,0.27,-5,6,-0.122
"C45H72O8","[M-H]-","aliphatic","aliphatic",0.1463,-1.2444,1.6,0.18,2,10,0.0444
"C42H76O10","[M-H]-","aliphatic","aliphatic",0,-1.3333,1.81,0.24,-5,5,-0.119
"C46H76O7","[M-H]-","aliphatic","aliphatic",0.1294,-1.3478,1.65,0.15,2,9,0.0435
"C43H80O9","[M-H]-","aliphatic","aliphatic",-0.013,-1.4419,1.86,0.21,-5,4,-0.1163
"C47H80O6","[M-H]-","aliphatic","aliphatic",0.1136,-1.4468,1.7,0.13,2,8,0.0426
"C45H84O5","[M+Cl]-","aliphatic","aliphatic",0.0353,-1.6444,1.87,0.11,-1,4,-0.0222
"C44H84O8","[M-H]-","aliphatic","aliphatic",-0.025,-1.5455,1.91,0.18,-5,3,-0.1136
"C48H84O5","[M-H]-","aliphatic","aliphatic",0.0989,-1.5417,1.75,0.1,2,7,0.0417
"C45H88O7","[M-H]-","aliphatic","aliphatic",-0.0361,-1.6444,1.96,0.16,-5,2,-0.1111
"C46H92O6","[M-H]-","aliphatic","lipid",-0.0465,-1.7391,2,0.13,-5,1,-0.1087
"C44H83O5N1","[M+Cl]-","aliphatic","aliphatic+N",0.0123,-1.5909,1.89,0.11,-2,4,-0.0455
"C44H87O7N1","[M-H]-","aliphatic","aliphatic+N",-0.0633,-1.5909,1.98,0.16,-6,2,-0.1364
"C43H66O10","[M-H]-","aliphatic","aliphatic",0.1579,-1.0698,1.53,0.23,1,11,0.0233
"C44H70O9","[M-H]-","aliphatic","aliphatic",0.1392,-1.1818,1.59,0.2,1,10,0.0227
"C41H74O11","[M-H]-","aliphatic","aliphatic",-0.0141,-1.2683,1.8,0.27,-6,5,-0.1463
"C45H74O8","[M-H]-","aliphatic","aliphatic",0.122,-1.2889,1.64,0.18,1,9,0.0222
"C42H78O10","[M-H]-","aliphatic","aliphatic",-0.027,-1.381,1.86,0.24,-6,4,-0.1429
"C46H78O7","[M-H]-","aliphatic","aliphatic",0.1059,-1.3913,1.7,0.15,1,8,0.0217
"C44H82O6","[M+Cl]-","aliphatic","aliphatic",0.0244,-1.5909,1.86,0.14,-2,4,-0.0455
"C43H82O9","[M-H]-","aliphatic","aliphatic",-0.039,-1.4884,1.91,0.21,-6,3,-0.1395
"C47H82O6","[M-H]-","aliphatic","aliphatic",0.0909,-1.4894,1.74,0.13,1,7,0.0213
"C44H86O8","[M-H]-","aliphatic","aliphatic",-0.05,-1.5909,1.95,0.18,-6,2,-0.1364
"C48H86O5","[M-H]-","aliphatic","aliphatic",0.0769,-1.5833,1.79,0.1,1,6,0.0208
"C45H90O7","[M-H]-","aliphatic","lipid",-0.0602,-1.6889,2,0.16,-6,1,-0.1333
"C41H77O10N1","[M-H]-","aliphatic","aliphatic+N",-0.0571,-1.3171,1.88,0.24,-7,4,-0.1707
"C43H81O6N1","[M+Cl]-","aliphatic","aliphatic+N",0,-1.5349,1.88,0.14,-3,4,-0.0698
"C42H81O9N1","[M-H]-","aliphatic","aliphatic+N",-0.0685,-1.4286,1.93,0.21,-7,3,-0.1667
"C44H85O5N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0123,-1.6364,1.93,0.11,-3,3,-0.0682
"C43H85O8N1","[M-H]-","aliphatic","aliphatic+N",-0.0789,-1.5349,1.98,0.19,-7,2,-0.1628
"C43H64O8","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2051,-1.1163,1.49,0.19,4,12,0.093
"C42H64O11","[M-H]-","aliphatic","aliphatic",0.1507,-1,1.52,0.26,0,11,0
"C43H68O10","[M-H]-","aliphatic","aliphatic",0.1316,-1.1163,1.58,0.23,0,10,0
"C44H72O9","[M-H]-","aliphatic","aliphatic",0.1139,-1.2273,1.64,0.2,0,9,0
"C41H76O11","[M-H]-","aliphatic","aliphatic",-0.0423,-1.3171,1.85,0.27,-7,4,-0.1707
"C45H76O8","[M-H]-","aliphatic","aliphatic",0.0976,-1.3333,1.69,0.18,0,8,0
"C46H80O7","[M-H]-","aliphatic","aliphatic",0.0824,-1.4348,1.74,0.15,0,7,0
"C44H84O6","[M+Cl]-","aliphatic","aliphatic",0,-1.6364,1.91,0.14,-3,3,-0.0682
"C43H84O9","[M-H]-","aliphatic","aliphatic",-0.0649,-1.5349,1.95,0.21,-7,2,-0.1628
"C45H88O5","[M+Cl]-","aliphatic","aliphatic",-0.0118,-1.7333,1.96,0.11,-3,2,-0.0667
"C44H88O8","[M-H]-","aliphatic","lipid",-0.075,-1.6364,2,0.18,-7,1,-0.1591
"C48H88O5","[M-H]-","aliphatic","aliphatic",0.0549,-1.625,1.83,0.1,0,5,0
"C49H92O4","[M-H]-","aliphatic","aliphatic",0.0426,-1.7143,1.88,0.08,0,4,0
"C39H72O10N1P1","[M-H]-","aliphatic","aliphatic+N",-0.0625,-1.2564,1.85,0.26,-7,5,-0.1795
"C41H75O8N1","[M+Cl]-","aliphatic","aliphatic+N",0,-1.3659,1.83,0.2,-4,5,-0.0976
"C42H79O7N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0133,-1.4762,1.88,0.17,-4,4,-0.0952
"C41H79O10N1","[M-H]-","aliphatic","aliphatic+N",-0.0857,-1.3659,1.93,0.24,-8,3,-0.1951
"C43H83O6N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0256,-1.5814,1.93,0.14,-4,3,-0.093
"C44H87O5N1","[M+Cl]-","aliphatic","aliphatic+N",-0.037,-1.6818,1.98,0.11,-4,2,-0.0909
"C41H74O9","[M+Cl]-","aliphatic","aliphatic",0.0137,-1.3659,1.8,0.22,-4,5,-0.0976
"C44H74O9","[M-H]-","aliphatic","aliphatic",0.0886,-1.2727,1.68,0.2,-1,8,-0.0227
"C42H78O8","[M+Cl]-","aliphatic","aliphatic",0,-1.4762,1.86,0.19,-4,4,-0.0952
"C46H78O5","[M+Cl]-","aliphatic","aliphatic",0.1264,-1.4783,1.7,0.11,3,8,0.0652
"C45H78O8","[M-H]-","aliphatic","aliphatic",0.0732,-1.3778,1.73,0.18,-1,7,-0.0222
"C43H82O7","[M+Cl]-","aliphatic","aliphatic",-0.0127,-1.5814,1.91,0.16,-4,3,-0.093
"C46H82O7","[M-H]-","aliphatic","aliphatic",0.0588,-1.4783,1.78,0.15,-1,6,-0.0217
"C48H90O5","[M-H]-","aliphatic","aliphatic",0.033,-1.6667,1.88,0.1,-1,4,-0.0208
"C40H73O9N1","[M+Cl]-","aliphatic","aliphatic+N",-0.0145,-1.3,1.82,0.22,-5,5,-0.125
